zip,exante_share_baseline,exante_share_alt2,exante_share_alt1
1720,.029697711,.019272456,.014937875
1721,.031585552,.026623944,.023067065
1730,.018251466,.016784985,.016301414
1740,.02340664,.01667133,.015761821
1741,.014543747,.010231516,.0076034921
1742,.018313406,.014143727,.013483933
1746,.02495621,.018048346,.017567154
1747,.026127798,.022029947,.019426676
1748,.024211986,.017337667,.016351296
1749,.026491649,.022376297,.02001488
1752,.030708876,.023995953,.01747505
1754,.032451238,.028194929,.021778584
1756,.019780677,.01634565,.01491819
1757,.028528824,.022858223,.017129356
1760,.03317121,.024583669,.019014731
1770,.021715593,.01212765,.0099690612
1772,.024968119,.015681041,.012962963
1773,.020739123,.014520948,.011624835
1775,.022425881,.016938934,.015167474
1776,.019586897,.013329593,.013519223
1778,.020559523,.015206434,.013975489
1801,.026865149,.020481892,.017769184
1803,.025698354,.019513221,.019834524
1810,.019731678,.017176699,.015758941
1821,.028189128,.022209326,.019411134
1824,.024329998,.020342931,.019763062
1826,.036006104,.026445067,.021923222
1830,.029029997,.02637491,.020947631
1832,.03631698,.029210351,.025340579
1833,.022930969,.019009639,.016129032
1834,.021789119,.018296849,.02274642
1835,.033310823,.027227828,.021716325
1841,.020461852,.021356644,.014909179
1843,.028262412,.02323132,.016551822
1844,.033365764,.024987098,.021290205
1845,.02600755,.021420963,.020260569
1850,.039476838,.029459091,.021439161
1851,.028922891,.023659175,.017932087
1852,.028508449,.025493339,.021444695
1854,.031567931,.025054671,.023441734
1860,.0231422,.019093005,.01734104
1862,.030840203,.022031201,.021144843
1863,.038792662,.033474624,.025810514
1864,.022031877,.019665539,.021781219
1867,.024965158,.019095631,.016060913
1876,.031387258,.023794701,.021424772
1879,.029196082,.020972548,.019888129
1880,.025619425,.021514894,.021066638
1886,.02474927,.017576817,.014023873
1887,.026021497,.020835327,.018895816
1890,.020665798,.017092764,.016951479
1902,.032434229,.027083863,.018924056
1904,.032152511,.025644837,.021580476
1905,.0293376,.02593158,.020594966
1906,.026644586,.022969693,.01990384
1907,.026705293,.021799678,.021050522
1908,.02130414,.018366285,.019267824
1913,.033848938,.026823983,.021450283
1915,.025632281,.020875933,.019820165
1921,.013823691,.011000435,.011252268
1923,.026283937,.021112246,.018543188
1930,.025475698,.019846709,.019172005
1938,.027076822,.019638471,.015714435
1940,.016613236,.014947378,.016021518
1944,.017055936,.01456659,.011541632
1945,.024721766,.017871303,.015486415
1949,.022548389,.017226757,.019308569
1950,.029310143,.023384884,.020620205
1951,.026600415,.019410534,.017993875
1952,.02978857,.023748219,.022603819
1960,.022287676,.020636853,.019521991
1966,.020912156,.018784249,.02
1969,.019984763,.018574627,.017912587
1970,.0316674,.026047325,.021269513
1982,.022459637,.015776634,.015516212
1983,.014337405,.012786212,.01203966
1984,.023179341,.014541853,.015763167
1985,.015440584,.013242149,.015665796
2019,.034617227,.02688922,.022419628
2021,.026245534,.01984744,.017082699
2025,.024139132,.014831343,.013655255
2026,.029992063,.023987208,.021911856
2030,.017053649,.011486463,.013612566
2032,.021486668,.01992091,.018390007
2035,.02311098,.017639047,.015409501
2038,.026213901,.0204872,.017134402
2043,.021139603,.01674081,.014470319
2045,.029428473,.023447011,.018713759
2048,.028075125,.019966679,.017909097
2050,.028909357,.020663867,.015897837
2052,.017280666,.01339257,.011426509
2053,.021549942,.018091781,.017296312
2054,.033545848,.022910116,.018966418
2056,.020367043,.014987648,.017268201
2061,.014589988,.014809696,.013071896
2062,.021567211,.019572966,.016015917
2066,.02127352,.016853357,.017394241
2067,.020450968,.0173932,.014190181
2072,.028318476,.023431445,.019926969
2081,.021739464,.018292939,.015598324
2090,.021557905,.015726028,.012969906
2093,.025911383,.017774612,.014236752
2108,.028662801,.018147713,.017916391
2109,.026646104,.021985298,.024292579
2110,.031179711,.021462496,.019112026
2111,.01789948,.020068232,.014793606
2113,.021406367,.01748812,.018949181
2114,.026531424,.022955853,.015535248
2115,.019966714,.015439984,.013582516
2116,.028150739,.023986526,.02435277
2118,.030420803,.025714424,.021583207
2119,.018517766,.014840134,.013200373
2120,.0092634279,.0097673396,.0085599199
2121,.015327449,.013287305,.011168663
2122,.027286975,.022288293,.021229645
2124,.024240561,.019281583,.017793324
2125,.020463936,.019075783,.018488573
2126,.020283939,.018190457,.01651264
2127,.028940719,.030353125,.03125
2128,.020222025,.017505243,.016386783
2129,.036476023,.031263929,.026563173
2130,.028829727,.024092603,.023317592
2131,.028155513,.024037592,.02179997
2132,.031990744,.024818383,.022849778
2134,.01342658,.013082527,.011093935
2135,.024566894,.020309448,.01768513
2136,.026090313,.022236165,.021578332
2138,.017075742,.014678515,.014957602
2139,.018030033,.016552143,.017167753
2140,.019557167,.017302291,.019756716
2141,.019202441,.022828706,.027659575
2143,.020561745,.018151555,.019254191
2144,.020402102,.016143978,.016164053
2145,.021621553,.018749211,.017136017
2148,.02484734,.021487458,.017789332
2149,.025412945,.020978982,.017201696
2150,.023850936,.021293679,.015070729
2151,.029561877,.024678299,.019991904
2152,.0282756,.022116046,.019099249
2155,.025887283,.022894531,.021136621
2169,.026671512,.023285743,.021026593
2170,.022254674,.020034686,.015852047
2171,.027896658,.024379361,.022342995
2176,.026131868,.020876545,.020615853
2180,.027891448,.02052667,.01745256
2184,.028340001,.022158122,.021417413
2186,.023516392,.018036762,.017579675
2188,.024141936,.021834061,.018208517
2189,.031822242,.024796134,.021350142
2190,.032719243,.027124025,.02470007
2191,.0347667,.028634802,.024798818
2210,.055839211,.039770968,.034508627
2215,.020663148,.016928751,.013706294
2301,.02972623,.026557736,.019592002
2302,.038710319,.031582981,.025278108
2322,.029254351,.02633624,.021505376
2324,.021740584,.018539805,.01894136
2330,.032960948,.022894315,.017960977
2332,.0136652,.012341665,.011449534
2333,.026896531,.02079335,.018241249
2338,.036031317,.02621212,.021260861
2339,.018735275,.015064702,.014387011
2341,.02194735,.019353438,.017464045
2343,.031012407,.027061457,.022468904
2346,.031929724,.021959066,.018308081
2347,.026725009,.019187713,.016558088
2351,.026114518,.022252554,.020990839
2356,.024518669,.018359447,.017424149
2359,.026188064,.020622391,.020516271
2360,.034407523,.024509365,.020129545
2364,.028037496,.019816544,.017625343
2368,.035300557,.027734976,.022664351
2370,.027016412,.023670122,.023483202
2375,.032563359,.025612494,.02797715
2379,.026529765,.020674344,.020064857
2382,.033131499,.024044855,.018192844
2420,.022019666,.015997091,.017310789
2421,.019399641,.015195725,.013782941
2445,.026431046,.020474702,.017520115
2446,.029969558,.021910099,.020108107
2451,.021155495,.021907631,.019856043
2452,.022966497,.020243406,.022869023
2453,.018516399,.019263772,.01861487
2458,.025796959,.016116539,.016621478
2459,.028070996,.016882872,.014679189
2460,.02435578,.018120075,.014084507
2461,.036775444,.019216329,.016801493
2464,.047832698,.028789293,.024084294
2465,.036263574,.020281807,.019109882
2466,.023447571,.016596323,.015102481
2467,.032632533,.021271212,.016832737
2468,.034915797,.013218053,.0084942086
2472,.02752847,.023838302,.023947814
2474,.032116193,.023734005,.021463415
2476,.029265653,.022473929,.021938775
2478,.027748484,.01879644,.017349022
2481,.027562032,.01363219,.011035919
2482,.022264335,.015802151,.014031945
2492,.035645336,.016919298,.014263075
2493,.020455336,.013474057,.014527169
2494,.03481352,.020832766,.018386615
2532,.030983415,.026760008,.022606755
2536,.035780344,.024400612,.020051746
2537,.022561621,.017854933,.013802622
2538,.038905989,.029670838,.018867925
2539,.029695934,.022373213,.014767345
2540,.021557938,.017637396,.015393609
2554,.023544755,.017381892,.016835017
2556,.023486212,.017166581,.012065814
2557,.033524979,.023228191,.019486692
2559,.036379289,.022743948,.019785656
2563,.02751844,.020445235,.015608604
2568,.031710144,.021625482,.02087515
2571,.034943618,.027757471,.020199105
2601,.041074861,.029040784,.020848768
2630,.021038163,.018245438,.015422579
2631,.032520283,.022251207,.018913196
2632,.032171141,.024594326,.021005729
2633,.027017323,.019169623,.014960106
2635,.028716626,.019249676,.016551193
2638,.030860886,.021892102,.01576044
2639,.027447924,.021866063,.012396694
2642,.034660213,.024,.019400353
2644,.026783302,.023507135,.019805305
2645,.031733755,.023998572,.023329953
2646,.026882637,.023233129,.020915033
2648,.030360382,.02389154,.020051509
2649,.041326586,.027666505,.020355731
2653,.02685822,.022156948,.02037658
2655,.024207406,.019359278,.014842301
2657,.032619949,.023048062,.02110818
2660,.033347916,.025646709,.018547487
2664,.03703944,.026131308,.023470122
2666,.035192858,.024670748,
2667,.03070241,.025034035,.01928227
2668,.020349501,.017374201,.013681592
2670,.023721339,.025268259,.023952097
2673,.039730161,.030559836,.024
2675,.03123636,.024540219,.022335025
2703,.030333381,.024388324,.019851534
2717,.021993779,.018931378,.016806724
2718,.041261405,.029099755,.025104603
2719,.027769763,.023640748,.018797319
2720,.020186288,.018664027,.015225858
2721,.017282842,.015963178,.015032035
2723,.015865268,.012804526,.012046897
2724,.017268293,.015561214,.013638894
2726,.029715361,.022050479,.018777329
2738,.023620909,.018141693,.017154105
2739,.018952623,.016501844,.01391002
2740,.027254099,.021632604,.017614534
2743,.024265343,.020892069,.017277215
2744,.01832838,.015286651,.013195639
2745,.026997365,.025197132,.025704162
2746,.015995108,.012841535,.011513583
2747,.027055334,.019700279,.015523633
2748,.024845585,.020176813,.016315667
2760,.02943928,.022560453,.020527061
2762,.029471109,.021426244,.020171957
2766,.033508766,.02345735,.019978624
2767,.023705058,.02110978,.018510638
2769,.021132017,.01705342,.015690004
2770,.02010138,.016929688,.014054627
2771,.022493908,.019559771,.018694334
2777,.02639675,.021256642,.018913921
2779,.024372844,.02117647,.021028571
2780,.02956742,.023296587,.020624829
2790,.027366128,.019691968,.016084159
2806,.024386244,.016607529,.014412417
2809,.024766197,.019039564,.018213946
2813,.030388404,.021613833,.018518519
2814,.027076699,.019384008,.015576888
2816,.031252872,.022483131,.01970637
2817,.026034698,.017923571,.019275429
2818,.02069767,.016521484,.014757138
2822,.023736034,.01606922,.016000001
2825,.024336126,.018776996,.01676554
2828,.025759101,.020928046,.019630048
2830,.025792778,.021393405,.021308981
2832,.031591192,.022729145,.022855448
2835,.028031416,.017444663,.014489254
2837,.028443523,.019907629,.019062748
2840,.026169831,.019023441,.01708529
2842,.021280002,.01706126,.014954777
2852,.023908459,.017969605,.016176291
2857,.020874714,.0175306,.013967358
2860,.022640686,.019607026,.017588779
2861,.032145102,.025961932,.020350264
2863,.011294501,.012883436,.014292755
2864,.026062937,.020973779,.018715831
2865,.022534396,.018673755,.018307928
2871,.028291019,.018372506,.015591095
2874,.033022873,.017227154,.01373494
2878,.031423919,.022427613,.018194243
2879,.027925577,.01942306,.018222576
2882,.025620317,.017088838,.013960582
2885,.024441192,.019677546,.019138133
2886,.029660534,.024999689,.023364486
2888,.037015095,.02938861,.025438178
2889,.038411569,.029722305,.02509398
2891,.024217546,.020015843,.018800357
2892,.024202282,.019081715,.015769441
2893,.029466383,.024969406,.022086604
2895,.020849833,.01942425,.01867838
2896,.026882149,.018308703,.01396924
2903,.020367764,.017120423,.016887818
2904,.032084402,.027743878,.023765337
2905,.023718545,.022650685,.021720126
2906,.024105649,.019227415,.017911235
2907,.014218534,.016577048,.018446794
2908,.029848076,.025196262,.021167109
2909,.022836804,.021218149,.020045685
2910,.039394733,.03010999,.025539234
2911,.033123743,.02680169,.023507109
2914,.026827054,.020237278,.01846341
2915,.032088343,.023836946,.019650832
2916,.033248242,.023358237,.020092227
2917,.028763935,.022118911,.016822429
2919,.032556854,.025204862,.022608014
2920,.02915499,.024934612,.021056121
2921,.023446431,.015882762,.012856475
3031,.022520602,.018481543,.016231054
3032,.025483105,.021889035,.016440501
3033,.028031416,.019041047,.01517805
3034,.033528969,.022785028,.022515278
3037,.040190753,.027427956,.022537025
3038,.034711406,.026687626,.018877594
3042,.039796196,.030273288,.029469548
3045,.033307154,.027617039,.021929825
3048,.040547658,.027476255,.024439918
3049,.019911375,.016118499,.014889612
3051,.032329604,.027136268,.022289939
3052,.036610421,.020980036,.016342681
3054,.038984716,.029785197,.025362696
3055,.032248091,.024862716,.019715641
3060,.027036788,.021023713,.017484009
3062,.034017269,.02696405,.022609785
3063,.037108228,.029082427,.023023276
3064,.033770982,.024530038,.02009161
3070,.033644997,.023591483,.020385975
3071,.035247594,.029663865,.028211284
3076,.024853017,.019566601,.018636905
3077,.040541712,.030580308,.025908791
3079,.027461199,.021519717,.019204389
3086,.034751199,.026815897,.023019634
3087,.027860183,.020283887,.015279077
3102,.026863415,.023392102,.019931892
3103,.030586436,.026033137,.024458753
3104,.028626384,.024218837,.023179552
3106,.034037884,.02816798,.02157972
3109,.032037459,.029166117,.024557166
3110,.024774339,.019907527,.019371942
3220,.026099581,.026367297,.022628026
3221,.043756656,.032963127,.040050063
3222,.030705538,.026888421,.028074535
3223,.033636078,.026481763,.025467934
3229,.02932298,.023686824,.022622345
3234,.033426121,.026832052,.025272831
3235,.027576787,.02612355,.024238344
3237,.026478689,.03163331,.033726811
3244,.034051336,.034787547,.028934369
3246,.023324154,.02257924,.020672547
3249,.037589639,.025146542,.020512821
3253,.022957727,.021445917,.021008404
3254,.026126761,.023103967,.024902724
3255,.030095728,.025395878,.023843931
3257,.022320196,.02030772,.022464486
3261,.043387774,.029746322,.029888712
3264,.024447592,.022957684,.024
3269,.038322899,.029245405,.029357798
3275,.032949522,.02701091,.021772753
3276,.033456266,.025735294,.030459473
3281,.032774579,.028863123,.020054989
3290,.029075969,.02791306,.021368844
3301,.024712956,.021038504,.017590066
3303,.031783748,.029640745,.029512893
3307,.035431795,.028068526,.020682245
3446,.02359768,.023895727,.017675545
3452,.030840399,.02543804,.023231803
3461,.035137299,.02850057,.026733501
3470,.03196656,.02651952,.024511235
3561,.022597788,.020152539,.018809471
3570,.012754321,.014950612,.019355793
3576,.017449884,.015652772,.018057784
3581,.018440545,.017039815,.017049961
3584,.022612965,.02021637,.022419792
3598,.020824933,.021695318,.02008839
3603,.024701433,.022643153,.023620026
3741,.023951644,.027043734,.026791928
3743,.026896423,.023832599,.026483268
3748,.024808832,.03000273,.028951256
3753,.036166675,.027880397,.027923917
3755,.021739732,.015297513,.018526059
3766,.025374386,.019845212,.018963715
3773,.025520796,.023247827,.025096171
3782,.040649518,.024364546,.025181599
3784,.02595898,.022120327,.017009214
3809,.035031736,.026019542,.020400729
3810,.041836575,.027332457,.027431421
3811,.026823526,.018481277,.017287744
3813,.023510115,.026287768,.027403414
3818,.032708243,.02493684,.023339909
3819,.025986172,.022531884,.020131899
3820,.03005399,.024242423,.02151506
3824,.023900153,.019194826,.015012673
3833,.029985761,.02308275,.019504154
3835,.032466885,.032716628,.033956893
3839,.039397813,.027284494,.019831069
3840,.035399903,.022106372,.018812247
3841,.025001697,.017582618,.013484123
3842,.03006476,.02253693,.019367334
3848,.026362741,.025034687,.019946808
3849,.042304777,.029296285,.019709544
3851,.03612192,.031676412,.033300363
3855,.043450441,.031150101,.02891933
3857,.03380312,.02538747,.019495958
3858,.04460597,.0272242,.021433141
3860,.027726986,.023208924,.018494898
3867,.032776844,.026694167,.024771098
3868,.026395174,.029100165,.026521429
3870,.021372648,.017357904,.013340745
3872,.041918211,.031873491,.027691243
3873,.030806279,.02536702,.017022297
3874,.02620936,.01983851,.016885271
3885,.037666429,.024221541,.018982677
3886,.030238638,.023136247,.029822927
3894,.032558702,.02439102,.02471396
6001,.02561133,.018952122,.017778466
6002,.040227894,.029059617,.02425931
6010,.031216875,.026356049,.024759218
6013,.027931333,.019386273,.018008474
6016,.027564866,.023694424,.021591175
6019,.032319359,.024569711,.021666424
6026,.030027281,.024041109,.021634616
6029,.030066771,.021518001,.018655304
6032,.029470716,.024004685,.023070866
6033,.02608108,.02081758,.020190438
6035,.028599296,.021833412,.020662695
6037,.026713857,.021825051,.019560616
6040,.03184567,.025632568,.023408161
6043,.020030499,.017162187,.0142015
6051,.019952137,.019113319,.017246634
6052,.030768445,.025485469,.02477739
6053,.031877536,.02576955,.022532716
6057,.030487139,.020998785,.022358974
6062,.035288047,.029276874,.027086269
6063,.029706854,.021494843,.024380166
6066,.028781028,.024072539,.025093615
6067,.029599439,.025290836,.022777265
6069,.025669806,.022225663,.02089379
6070,.021535227,.017807603,.018004501
6071,.026233394,.017329212,.015658582
6073,.024139132,.017189514,.014308012
6074,.03001133,.024543844,.021398775
6076,.038600564,.027374638,.025440091
6078,.029791145,.023120342,.0200144
6082,.034499746,.026986826,.026109839
